name,personality,environmentalImpact,loan_amount,capital,income,monthlyExpenses,numberOfKids,homeMortgage,hasStudentLoan,monthly_surplus,interest,months,score_totalProfit,score_happynessScore,score_environmentalImpact,score_totalScore,mapName
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,72,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,84,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,96,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,108,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,120,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,132,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,144,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,156,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,168,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,180,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,192,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,204,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,216,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,228,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,240,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,252,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,264,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,276,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,288,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,300,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,312,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,324,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,336,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,348,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.01,360,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,0,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,12,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,24,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,36,14427,-500,46400,60327,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,48,14427,-500,46400,60327,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,60,14427,-500,46400,60327,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,72,14427,-500,46400,60327,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,84,14427,-500,46400,60327,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,96,14427,-500,46400,60327,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,108,29217,-500,46400,75117,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,120,29231,-500,46400,75131,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,132,29242,-500,46400,75142,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,144,29252,-500,46400,75152,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,156,29259,-500,46400,75159,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,168,29266,-500,46400,75166,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,180,29272,-500,46400,75172,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,192,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,204,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,216,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,228,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,240,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,252,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,264,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,276,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,288,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,300,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,312,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,324,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,336,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,348,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.02,360,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,0,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,12,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,24,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,36,21891,-500,46400,67791,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,48,21891,-500,46400,67791,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,60,21891,-500,46400,67791,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,72,21891,-500,46400,67791,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,84,21891,-500,46400,67791,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,96,21891,-500,46400,67791,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,108,44076,-500,46400,89976,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,120,44096,-500,46400,89996,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,132,44113,-500,46400,90013,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,144,44128,-500,46400,90028,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,156,44139,-500,46400,90039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,168,44150,-500,46400,90050,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,180,44159,-500,46400,90059,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,192,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,204,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,216,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,228,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,240,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,252,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,264,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,276,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,288,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,300,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,312,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,324,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,336,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,348,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.03,360,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,0,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,12,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,24,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,36,29355,-500,46400,75255,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,48,29355,-500,46400,75255,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,60,29355,-500,46400,75255,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,72,29355,-500,46400,75255,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,84,29355,-500,46400,75255,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,96,29355,-500,46400,75255,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,108,29355,-500,46400,75255,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,120,58962,-500,46400,104862,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,132,58985,-500,46400,104885,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,144,59004,-500,46400,104904,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,156,59019,-500,46400,104919,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,168,59033,-500,46400,104933,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,180,59045,-500,46400,104945,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,192,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,204,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,216,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,228,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,240,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,252,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,264,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,276,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,288,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,300,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,312,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,324,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,336,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,348,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.04,360,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,0,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,12,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,24,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,36,36819,-500,46400,82719,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,48,36819,-500,46400,82719,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,60,36819,-500,46400,82719,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,72,36819,-500,46400,82719,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,84,36819,-500,46400,82719,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,96,36819,-500,46400,82719,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,108,36819,-500,46400,82719,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,120,36819,-500,46400,82719,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,132,73856,-500,46400,119756,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,144,73880,-500,46400,119780,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,156,73899,-500,46400,119799,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,168,73917,-500,46400,119817,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,180,73931,-500,46400,119831,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,192,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,204,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,216,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,228,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,240,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,252,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,264,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,276,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,288,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,300,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,312,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,324,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,336,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,348,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.05,360,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,0,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,12,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,24,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,36,-500,-50,46400,45850,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,48,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,60,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,72,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,84,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,96,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,108,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,120,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,132,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,144,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,156,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,168,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,180,74139,-500,46400,120039,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,192,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,204,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,216,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,228,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,240,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,252,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,264,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,276,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,288,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,300,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,312,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,324,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,336,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,348,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.1,360,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,0,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,12,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,24,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,36,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,48,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,60,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,72,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,84,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,96,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,108,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,120,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,132,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,144,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,156,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,168,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,180,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,192,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,204,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,216,0,0,0,0,Almhult
